,x,y
0,0.0,1.0
1,0.1,1.0717734625362931
2,0.2,1.148698354997035
3,0.30000000000000004,1.2311444133449163
4,0.4,1.3195079107728942
5,0.5,1.4142135623730951
6,0.6,1.515716566510398
7,0.7,1.624504792712471
8,0.7999999999999999,1.7411011265922482
9,0.8999999999999999,1.8660659830736148
10,0.9999999999999999,1.9999999999999998
11,1.0999999999999999,2.1435469250725863
12,1.2,2.2973967099940698
13,1.3,2.4622888266898326
14,1.4000000000000001,2.639015821545789
15,1.5000000000000002,2.8284271247461907
16,1.6000000000000003,3.031433133020797
17,1.7000000000000004,3.249009585424943
18,1.8000000000000005,3.482202253184498
19,1.9000000000000006,3.732131966147231
20,2.0000000000000004,4.000000000000001
21,2.1000000000000005,4.287093850145174
22,2.2000000000000006,4.594793419988142
23,2.3000000000000007,4.924577653379668
24,2.400000000000001,5.27803164309158
25,2.500000000000001,5.656854249492383
26,2.600000000000001,6.062866266041596
27,2.700000000000001,6.498019170849889
28,2.800000000000001,6.964404506368998
29,2.9000000000000012,7.4642639322944655
30,3.0000000000000013,8.000000000000007
31,3.1000000000000014,8.574187700290354
32,3.2000000000000015,9.18958683997629
33,3.3000000000000016,9.849155306759341
34,3.4000000000000017,10.556063286183166
35,3.5000000000000018,11.313708498984774
36,3.600000000000002,12.1257325320832
37,3.700000000000002,12.996038341699785
38,3.800000000000002,13.928809012738006
39,3.900000000000002,14.92852786458894
40,4.000000000000002,16.00000000000002
41,4.100000000000001,17.148375400580708
42,4.200000000000001,18.379173679952572
43,4.300000000000001,19.69831061351867
44,4.4,21.112126572366314
45,4.5,22.627416997969522
46,4.6,24.251465064166364
47,4.699999999999999,25.992076683399524
48,4.799999999999999,27.85761802547595
49,4.899999999999999,29.85705572917781
50,4.999999999999998,31.99999999999996
51,5.099999999999998,34.29675080116133
52,5.1999999999999975,36.75834735990506
53,5.299999999999997,39.396621227037244
54,5.399999999999997,42.22425314473252
55,5.4999999999999964,45.25483399593893
56,5.599999999999996,48.50293012833261
57,5.699999999999996,51.98415336679892
58,5.799999999999995,55.715236050951766
59,5.899999999999995,59.71411145835547
60,5.999999999999995,63.999999999999766
61,6.099999999999994,68.59350160232249
62,6.199999999999994,73.51669471980993
63,6.299999999999994,78.79324245407429
64,6.399999999999993,84.44850628946483
65,6.499999999999993,90.50966799187763
66,6.5999999999999925,97.00586025666497
67,6.699999999999992,103.96830673359759
68,6.799999999999992,111.43047210190326
69,6.8999999999999915,119.42822291671064
70,6.999999999999991,127.99999999999922
71,7.099999999999991,137.18700320464464
72,7.19999999999999,147.0333894396195
73,7.29999999999999,157.5864849081482
74,7.39999999999999,168.89701257892926
75,7.499999999999989,181.01933598375484
76,7.599999999999989,194.01172051332946
77,7.699999999999989,207.93661346719466
78,7.799999999999988,222.86094420380596
79,7.899999999999988,238.8564458334207
80,7.999999999999988,255.99999999999778
81,8.099999999999987,274.3740064092886
82,8.199999999999987,294.06677887923826
83,8.299999999999986,315.1729698162956
84,8.399999999999986,337.7940251578577
85,8.499999999999986,362.0386719675088
86,8.599999999999985,388.023441026658
87,8.699999999999985,415.8732269343883
88,8.799999999999985,445.72188840761083
89,8.899999999999984,477.7128916668402
90,8.999999999999984,511.9999999999943
91,9.099999999999984,548.7480128185758
92,9.199999999999983,588.1335577584751
93,9.299999999999983,630.3459396325896
94,9.399999999999983,675.5880503157138
95,9.499999999999982,724.0773439350157
96,9.599999999999982,776.0468820533141
97,9.699999999999982,831.7464538687746
98,9.799999999999981,891.4437768152195
99,9.89999999999998,955.425783333678
